scientific_name,observation_count,Site_ID,year,X_coord,Y_coord,Observed,EVI,umd_tree_cover_loss_ha,umd_tree_cover_loss_from_fires_ha
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,4.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,3.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,2.0,70,2022,-58.2218520868551,-3.261773467162576,1,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,52,2022,-70.0177957330916,-4.365990077101165,0,0.5215391304347826,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,88,2022,-61.16823426082444,-1.243197953429355,0,0.4301391304347826,395727.4248,34721.60156
Lipaugus vociferans,0.0,87,2022,-62.681998804171954,-1.238287533343288,0,0.5037869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,80,2022,-58.22185208685509,-2.247187090917895,0,0.4433434782608696,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,81,2022,-56.93025097412757,-2.277172825190799,0,0.3423347826086956,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,11,2022,-64.29940742351417,-8.259495443938953,0,0.4713347826086957,395727.4248,34721.60156
Lipaugus vociferans,0.0,58,2022,-61.18879086232383,-4.275337085744209,0,0.4581565217391304,395727.4248,34721.60156
Lipaugus vociferans,0.0,68,2022,-61.18879086232384,-3.261773467162576,0,0.5038869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,81,2022,-56.93025097412757,-2.277172825190799,0,0.3423347826086956,395727.4248,34721.60156
Lipaugus vociferans,0.0,97,2022,-62.794444105590046,-0.229463429794491,0,0.5021608695652174,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,2.0,87,2022,-62.681998804171954,-1.238287533343288,1,0.5037869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,63,2022,-68.60613780054655,-3.261773467162576,0,0.5687260869565217,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,1.0,63,2022,-68.60613780054655,-3.261773467162576,1,0.5687260869565217,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,66,2022,-64.15572963734343,-3.261773467162576,0,0.5143521739130436,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,68,2022,-61.18879086232384,-3.261773467162576,0,0.5038869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,1.0,78,2022,-61.18879086232383,-2.247187090917895,1,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,12.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,64,2022,-67.12266841281217,-3.261773467162576,0,0.4583782608695652,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,70,2022,-58.2218520868551,-3.261773467162576,0,0.5141913043478261,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,68,2022,-61.18879086232384,-3.261773467162576,0,0.5038869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,68,2022,-61.18879086232384,-3.261773467162576,0,0.5038869565217391,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,1.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,2.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,6.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,2.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,1.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,1.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,4.0,78,2022,-61.18879086232383,-2.247187090917895,1,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,79,2022,-59.705321474589454,-2.247187090917895,0,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,3.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,1.0,79,2022,-59.705321474589454,-2.247187090917895,1,0.4723130434782609,395727.4248,34721.60156
Lipaugus vociferans,0.0,78,2022,-61.18879086232383,-2.247187090917895,0,0.466095652173913,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,2.0,69,2022,-59.70532147458946,-3.261773467162576,1,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,1.0,69,2022,-59.70532147458946,-3.261773467162576,1,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,2.0,69,2022,-59.70532147458946,-3.261773467162576,1,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,1.0,69,2022,-59.70532147458946,-3.261773467162576,1,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,1.0,69,2022,-59.70532147458946,-3.261773467162576,1,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,69,2022,-59.70532147458946,-3.261773467162576,0,0.4034304347826087,395727.4248,34721.60156
Lipaugus vociferans,0.0,66,2022,-64.15572963734343,-3.261773467162576,0,0.5143521739130436,395727.4248,34721.60156
